trip_id,arrival_time,departure_time,stop_id,stop_sequence
R044_T05,10:44:39,10:44:39,S0081,10
R044_T05,10:50:18,10:50:18,S0082,11
R044_T06,11:00:00,11:00:00,S0072,1
R044_T06,11:04:05,11:04:05,S0073,2
R044_T06,11:07:37,11:07:37,S0074,3
R044_T06,11:10:54,11:10:54,S0075,4
R044_T06,11:15:02,11:15:02,S0076,5
R044_T06,11:20:19,11:20:19,S0077,6
R044_T06,11:24:35,11:24:35,S0078,7
R044_T06,11:27:42,11:27:42,S0079,8
R044_T06,11:32:53,11:32:53,S0080,9
R044_T06,11:38:02,11:38:02,S0081,10
R044_T06,11:43:30,11:43:30,S0082,11
R045_T01,06:00:00,06:00:00,S0101,1
R045_T01,06:05:15,06:05:15,S0102,2
R045_T01,06:09:26,06:09:26,S0103,3
R045_T01,06:14:28,06:14:28,S0104,4
R045_T01,06:18:33,06:18:33,S0105,5
R045_T01,06:22:11,06:22:11,S0106,6
R045_T01,06:25:42,06:25:42,S0107,7
R045_T01,06:30:06,06:30:06,S0108,8
R045_T01,06:33:34,06:33:34,S0109,9
R045_T01,06:39:14,06:39:14,S0110,10
R045_T01,06:42:27,06:42:27,S0111,11
R045_T01,06:47:49,06:47:49,S0112,12
R045_T02,07:00:00,07:00:00,S0101,1
R045_T02,07:03:03,07:03:03,S0102,2
R045_T02,07:06:32,07:06:32,S0103,3
R045_T02,07:11:02,07:11:02,S0104,4
R045_T02,07:15:32,07:15:32,S0105,5
R045_T02,07:21:06,07:21:06,S0106,6
R045_T02,07:24:30,07:24:30,S0107,7
R045_T02,07:29:54,07:29:54,S0108,8
R045_T02,07:34:10,07:34:10,S0109,9
R045_T02,07:37:43,07:37:43,S0110,10
R045_T02,07:41:43,07:41:43,S0111,11
R045_T02,07:46:11,07:46:11,S0112,12
R045_T03,08:00:00,08:00:00,S0101,1
R045_T03,08:05:02,08:05:02,S0102,2
R045_T03,08:08:36,08:08:36,S0103,3
R045_T03,08:13:58,08:13:58,S0104,4
R045_T03,08:18:37,08:18:37,S0105,5
R045_T03,08:23:54,08:23:54,S0106,6
R045_T03,08:28:11,08:28:11,S0107,7
R045_T03,08:32:17,08:32:17,S0108,8
R045_T03,08:36:54,08:36:54,S0109,9
R045_T03,08:41:23,08:41:23,S0110,10
R045_T03,08:46:38,08:46:38,S0111,11
R045_T03,08:52:15,08:52:15,S0112,12
R045_T04,09:00:00,09:00:00,S0101,1
R045_T04,09:04:11,09:04:11,S0102,2
R045_T04,09:08:46,09:08:46,S0103,3
R045_T04,09:11:46,09:11:46,S0104,4
R045_T04,09:14:46,09:14:46,S0105,5
R045_T04,09:18:52,09:18:52,S0106,6
R045_T04,09:23:58,09:23:58,S0107,7
R045_T04,09:29:26,09:29:26,S0108,8
R045_T04,09:33:40,09:33:40,S0109,9
R045_T04,09:38:58,09:38:58,S0110,10
R045_T04,09:43:10,09:43:10,S0111,11
R045_T04,09:46:11,09:46:11,S0112,12
R045_T05,10:00:00,10:00:00,S0101,1
R045_T05,10:03:38,10:03:38,S0102,2
R045_T05,10:08:51,10:08:51,S0103,3
R045_T05,10:14:31,10:14:31,S0104,4
R045_T05,10:17:38,10:17:38,S0105,5
R045_T05,10:21:16,10:21:16,S0106,6
R045_T05,10:24:40,10:24:40,S0107,7
R045_T05,10:30:16,10:30:16,S0108,8
R045_T05,10:33:23,10:33:23,S0109,9
R045_T05,10:38:34,10:38:34,S0110,10
R045_T05,10:42:52,10:42:52,S0111,11
R045_T05,10:46:56,10:46:56,S0112,12
R045_T06,11:00:00,11:00:00,S0101,1
R045_T06,11:04:27,11:04:27,S0102,2
R045_T06,11:09:47,11:09:47,S0103,3
R045_T06,11:13:57,11:13:57,S0104,4
R045_T06,11:17:14,11:17:14,S0105,5
R045_T06,11:20:38,11:20:38,S0106,6
R045_T06,11:24:59,11:24:59,S0107,7
R045_T06,11:28:15,11:28:15,S0108,8
R045_T06,11:32:26,11:32:26,S0109,9
R045_T06,11:36:30,11:36:30,S0110,10
R045_T06,11:40:42,11:40:42,S0111,11
R045_T06,11:46:07,11:46:07,S0112,12
R046_T01,06:00:00,06:00:00,S0019,1
R046_T01,06:05:27,06:05:27,S0020,2
R046_T01,06:09:06,06:09:06,S0021,3
R046_T01,06:14:12,06:14:12,S0022,4
R046_T01,06:18:28,06:18:28,S0023,5
R046_T01,06:21:30,06:21:30,S0024,6
R046_T01,06:24:34,06:24:34,S0025,7
R046_T01,06:29:50,06:29:50,S0026,8
R046_T01,06:33:51,06:33:51,S0027,9
R046_T01,06:38:00,06:38:00,S0028,10
R046_T02,07:00:00,07:00:00,S0019,1
R046_T02,07:03:02,07:03:02,S0020,2
R046_T02,07:08:26,07:08:26,S0021,3
R046_T02,07:12:35,07:12:35,S0022,4
R046_T02,07:17:56,07:17:56,S0023,5
R046_T02,07:22:32,07:22:32,S0024,6
R046_T02,07:26:04,07:26:04,S0025,7
R046_T02,07:31:35,07:31:35,S0026,8
R046_T02,07:36:02,07:36:02,S0027,9
R046_T02,07:40:06,07:40:06,S0028,10
R046_T03,08:00:00,08:00:00,S0019,1
R046_T03,08:03:24,08:03:24,S0020,2
R046_T03,08:08:54,08:08:54,S0021,3
R046_T03,08:12:30,08:12:30,S0022,4
R046_T03,08:17:52,08:17:52,S0023,5
R046_T03,08:22:11,08:22:11,S0024,6
R046_T03,08:26:14,08:26:14,S0025,7
R046_T03,08:31:19,08:31:19,S0026,8
R046_T03,08:35:53,08:35:53,S0027,9
R046_T03,08:39:58,08:39:58,S0028,10
R046_T04,09:00:00,09:00:00,S0019,1
R046_T04,09:05:12,09:05:12,S0020,2
R046_T04,09:08:47,09:08:47,S0021,3
R046_T04,09:12:11,09:12:11,S0022,4
R046_T04,09:17:23,09:17:23,S0023,5
R046_T04,09:21:47,09:21:47,S0024,6
R046_T04,09:25:27,09:25:27,S0025,7
R046_T04,09:30:49,09:30:49,S0026,8
R046_T04,09:34:54,09:34:54,S0027,9
R046_T04,09:40:22,09:40:22,S0028,10
R046_T05,10:00:00,10:00:00,S0019,1
R046_T05,10:03:02,10:03:02,S0020,2
R046_T05,10:06:03,10:06:03,S0021,3
R046_T05,10:11:40,10:11:40,S0022,4
R046_T05,10:15:11,10:15:11,S0023,5
R046_T05,10:19:15,10:19:15,S0024,6
R046_T05,10:24:34,10:24:34,S0025,7
R046_T05,10:29:08,10:29:08,S0026,8
R046_T05,10:33:09,10:33:09,S0027,9
R046_T05,10:36:30,10:36:30,S0028,10
R046_T06,11:00:00,11:00:00,S0019,1
R046_T06,11:05:02,11:05:02,S0020,2
R046_T06,11:09:09,11:09:09,S0021,3
R046_T06,11:12:42,11:12:42,S0022,4
R046_T06,11:17:16,11:17:16,S0023,5
R046_T06,11:20:53,11:20:53,S0024,6
R046_T06,11:23:57,11:23:57,S0025,7
R046_T06,11:27:06,11:27:06,S0026,8
R046_T06,11:31:07,11:31:07,S0027,9
R046_T06,11:35:46,11:35:46,S0028,10
R047_T01,06:00:00,06:00:00,S0084,1
R047_T01,06:03:00,06:03:00,S0085,2
R047_T01,06:06:40,06:06:40,S0086,3
R047_T01,06:09:59,06:09:59,S0087,4
R047_T01,06:13:28,06:13:28,S0088,5
R047_T01,06:18:38,06:18:38,S0089,6
R047_T01,06:23:42,06:23:42,S0090,7
R047_T01,06:26:49,06:26:49,S0091,8
R047_T01,06:31:27,06:31:27,S0092,9
R047_T01,06:36:41,06:36:41,S0093,10
R047_T01,06:39:53,06:39:53,S0094,11
R047_T01,06:44:14,06:44:14,S0095,12
R047_T01,06:49:39,06:49:39,S0096,13
R047_T01,06:53:46,06:53:46,S0097,14
R047_T01,06:59:22,06:59:22,S0098,15
R047_T02,07:00:00,07:00:00,S0084,1
R047_T02,07:04:13,07:04:13,S0085,2
R047_T02,07:07:50,07:07:50,S0086,3
R047_T02,07:11:11,07:11:11,S0087,4
R047_T02,07:14:18,07:14:18,S0088,5
R047_T02,07:18:27,07:18:27,S0089,6
R047_T02,07:22:37,07:22:37,S0090,7
R047_T02,07:28:00,07:28:00,S0091,8
R047_T02,07:33:10,07:33:10,S0092,9
R047_T02,07:37:25,07:37:25,S0093,10
R047_T02,07:42:27,07:42:27,S0094,11
R047_T02,07:45:33,07:45:33,S0095,12
R047_T02,07:51:12,07:51:12,S0096,13
R047_T02,07:55:22,07:55:22,S0097,14
R047_T02,07:58:53,07:58:53,S0098,15
R047_T03,08:00:00,08:00:00,S0084,1
R047_T03,08:03:11,08:03:11,S0085,2
R047_T03,08:06:48,08:06:48,S0086,3
R047_T03,08:11:14,08:11:14,S0087,4
R047_T03,08:16:44,08:16:44,S0088,5
R047_T03,08:21:52,08:21:52,S0089,6
R047_T03,08:25:01,08:25:01,S0090,7
R047_T03,08:30:18,08:30:18,S0091,8
R047_T03,08:35:46,08:35:46,S0092,9
R047_T03,08:40:01,08:40:01,S0093,10
R047_T03,08:43:40,08:43:40,S0094,11
R047_T03,08:48:42,08:48:42,S0095,12
R047_T03,08:53:53,08:53:53,S0096,13
R047_T03,08:59:24,08:59:24,S0097,14
R047_T03,09:04:29,09:04:29,S0098,15
R047_T04,09:00:00,09:00:00,S0084,1
R047_T04,09:04:26,09:04:26,S0085,2
R047_T04,09:08:01,09:08:01,S0086,3
R047_T04,09:11:13,09:11:13,S0087,4
R047_T04,09:14:46,09:14:46,S0088,5
R047_T04,09:18:25,09:18:25,S0089,6
R047_T04,09:22:59,09:22:59,S0090,7
R047_T04,09:28:13,09:28:13,S0091,8
R047_T04,09:32:53,09:32:53,S0092,9
R047_T04,09:38:06,09:38:06,S0093,10
R047_T04,09:42:09,09:42:09,S0094,11
R047_T04,09:45:16,09:45:16,S0095,12
R047_T04,09:48:46,09:48:46,S0096,13
R047_T04,09:52:57,09:52:57,S0097,14
R047_T04,09:55:59,09:55:59,S0098,15
R047_T05,10:00:00,10:00:00,S0084,1
R047_T05,10:04:13,10:04:13,S0085,2
R047_T05,10:08:29,10:08:29,S0086,3
R047_T05,10:13:08,10:13:08,S0087,4
R047_T05,10:17:10,10:17:10,S0088,5
R047_T05,10:20:13,10:20:13,S0089,6
R047_T05,10:25:24,10:25:24,S0090,7
R047_T05,10:28:25,10:28:25,S0091,8
R047_T05,10:32:57,10:32:57,S0092,9
R047_T05,10:36:01,10:36:01,S0093,10
R047_T05,10:39:29,10:39:29,S0094,11
R047_T05,10:45:06,10:45:06,S0095,12
R047_T05,10:49:32,10:49:32,S0096,13
R047_T05,10:52:52,10:52:52,S0097,14
R047_T05,10:55:59,10:55:59,S0098,15
R047_T06,11:00:00,11:00:00,S0084,1
R047_T06,11:03:15,11:03:15,S0085,2
R047_T06,11:08:41,11:08:41,S0086,3
R047_T06,11:12:05,11:12:05,S0087,4
R047_T06,11:15:09,11:15:09,S0088,5
R047_T06,11:19:46,11:19:46,S0089,6
R047_T06,11:23:49,11:23:49,S0090,7
R047_T06,11:27:58,11:27:58,S0091,8
R047_T06,11:31:37,11:31:37,S0092,9
R047_T06,11:35:48,11:35:48,S0093,10
R047_T06,11:40:11,11:40:11,S0094,11
R047_T06,11:43:40,11:43:40,S0095,12
R047_T06,11:48:52,11:48:52,S0096,13
R047_T06,11:54:14,11:54:14,S0097,14
R047_T06,11:58:26,11:58:26,S0098,15
R048_T01,06:00:00,06:00:00,S0089,1
R048_T01,06:05:03,06:05:03,S0090,2
R048_T01,06:09:11,06:09:11,S0091,3
R048_T01,06:12:40,06:12:40,S0092,4
R048_T01,06:17:06,06:17:06,S0093,5
R048_T01,06:20:27,06:20:27,S0094,6
R048_T01,06:23:45,06:23:45,S0095,7
R048_T01,06:28:55,06:28:55,S0096,8
R048_T01,06:34:34,06:34:34,S0097,9
R048_T01,06:38:10,06:38:10,S0098,10
R048_T02,07:00:00,07:00:00,S0089,1
R048_T02,07:03:26,07:03:26,S0090,2
R048_T02,07:08:57,07:08:57,S0091,3
R048_T02,07:12:34,07:12:34,S0092,4
R048_T02,07:17:03,07:17:03,S0093,5
R048_T02,07:21:03,07:21:03,S0094,6
R048_T02,07:26:30,07:26:30,S0095,7
R048_T02,07:31:45,07:31:45,S0096,8
R048_T02,07:35:05,07:35:05,S0097,9
R048_T02,07:39:42,07:39:42,S0098,10
R048_T03,08:00:00,08:00:00,S0089,1
R048_T03,08:03:36,08:03:36,S0090,2
R048_T03,08:07:02,08:07:02,S0091,3
R048_T03,08:10:04,08:10:04,S0092,4
R048_T03,08:14:36,08:14:36,S0093,5
R048_T03,08:18:03,08:18:03,S0094,6
R048_T03,08:23:28,08:23:28,S0095,7
R048_T03,08:27:34,08:27:34,S0096,8
R048_T03,08:32:05,08:32:05,S0097,9
R048_T03,08:35:10,08:35:10,S0098,10
R048_T04,09:00:00,09:00:00,S0089,1
R048_T04,09:05:26,09:05:26,S0090,2
R048_T04,09:08:34,09:08:34,S0091,3
R048_T04,09:12:52,09:12:52,S0092,4
R048_T04,09:15:57,09:15:57,S0093,5
R048_T04,09:19:27,09:19:27,S0094,6
R048_T04,09:24:46,09:24:46,S0095,7
R048_T04,09:28:15,09:28:15,S0096,8
R048_T04,09:33:52,09:33:52,S0097,9
R048_T04,09:37:21,09:37:21,S0098,10
R048_T05,10:00:00,10:00:00,S0089,1
R048_T05,10:05:25,10:05:25,S0090,2
R048_T05,10:08:48,10:08:48,S0091,3
R048_T05,10:14:17,10:14:17,S0092,4
R048_T05,10:19:57,10:19:57,S0093,5
R048_T05,10:23:37,10:23:37,S0094,6
R048_T05,10:27:01,10:27:01,S0095,7
R048_T05,10:32:22,10:32:22,S0096,8
R048_T05,10:37:24,10:37:24,S0097,9
R048_T05,10:41:51,10:41:51,S0098,10
R048_T06,11:00:00,11:00:00,S0089,1
R048_T06,11:05:36,11:05:36,S0090,2
R048_T06,11:08:41,11:08:41,S0091,3
R048_T06,11:14:02,11:14:02,S0092,4
R048_T06,11:19:05,11:19:05,S0093,5
R048_T06,11:24:28,11:24:28,S0094,6
R048_T06,11:27:35,11:27:35,S0095,7
R048_T06,11:31:58,11:31:58,S0096,8
R048_T06,11:36:37,11:36:37,S0097,9
R048_T06,11:40:00,11:40:00,S0098,10
R049_T01,06:00:00,06:00:00,S0072,1
R049_T01,06:05:04,06:05:04,S0073,2
R049_T01,06:10:17,06:10:17,S0074,3
R049_T01,06:13:38,06:13:38,S0075,4
R049_T01,06:17:12,06:17:12,S0076,5
R049_T01,06:20:42,06:20:42,S0077,6
R049_T01,06:26:19,06:26:19,S0078,7
R049_T01,06:31:32,06:31:32,S0079,8
R049_T01,06:36:46,06:36:46,S0080,9
R049_T01,06:41:08,06:41:08,S0081,10
R049_T01,06:45:40,06:45:40,S0082,11
R049_T01,06:51:07,06:51:07,S0083,12
R049_T01,06:55:10,06:55:10,S0084,13
R049_T01,06:58:33,06:58:33,S0085,14
R049_T01,07:03:01,07:03:01,S0086,15
R049_T02,07:00:00,07:00:00,S0072,1
R049_T02,07:05:07,07:05:07,S0073,2
R049_T02,07:09:41,07:09:41,S0074,3
R049_T02,07:15:15,07:15:15,S0075,4
R049_T02,07:19:43,07:19:43,S0076,5
R049_T02,07:25:06,07:25:06,S0077,6
R049_T02,07:30:10,07:30:10,S0078,7
R049_T02,07:33:39,07:33:39,S0079,8
R049_T02,07:36:44,07:36:44,S0080,9
R049_T02,07:40:55,07:40:55,S0081,10
R049_T02,07:44:59,07:44:59,S0082,11
R049_T02,07:48:09,07:48:09,S0083,12
R049_T02,07:52:16,07:52:16,S0084,13
R049_T02,07:57:25,07:57:25,S0085,14
R049_T02,08:01:34,08:01:34,S0086,15
R049_T03,08:00:00,08:00:00,S0072,1
R049_T03,08:05:01,08:05:01,S0073,2
R049_T03,08:09:27,08:09:27,S0074,3
R049_T03,08:15:01,08:15:01,S0075,4
R049_T03,08:18:31,08:18:31,S0076,5
R049_T03,08:22:57,08:22:57,S0077,6
R049_T03,08:26:58,08:26:58,S0078,7
R049_T03,08:31:10,08:31:10,S0079,8
R049_T03,08:34:11,08:34:11,S0080,9
R049_T03,08:37:44,08:37:44,S0081,10
R049_T03,08:43:05,08:43:05,S0082,11
R049_T03,08:47:42,08:47:42,S0083,12
R049_T03,08:52:02,08:52:02,S0084,13
R049_T03,08:56:39,08:56:39,S0085,14
R049_T03,09:02:12,09:02:12,S0086,15
R049_T04,09:00:00,09:00:00,S0072,1
R049_T04,09:04:19,09:04:19,S0073,2
R049_T04,09:09:27,09:09:27,S0074,3
R049_T04,09:13:37,09:13:37,S0075,4
R049_T04,09:17:51,09:17:51,S0076,5
R049_T04,09:22:14,09:22:14,S0077,6
R049_T04,09:26:17,09:26:17,S0078,7
R049_T04,09:29:39,09:29:39,S0079,8
R049_T04,09:34:08,09:34:08,S0080,9
R049_T04,09:37:47,09:37:47,S0081,10
R049_T04,09:41:21,09:41:21,S0082,11
R049_T04,09:45:32,09:45:32,S0083,12
R049_T04,09:48:41,09:48:41,S0084,13
R049_T04,09:51:56,09:51:56,S0085,14
R049_T04,09:54:58,09:54:58,S0086,15
R049_T05,10:00:00,10:00:00,S0072,1
R049_T05,10:03:28,10:03:28,S0073,2
R049_T05,10:07:51,10:07:51,S0074,3
R049_T05,10:11:04,10:11:04,S0075,4
R049_T05,10:16:06,10:16:06,S0076,5
R049_T05,10:21:26,10:21:26,S0077,6
R049_T05,10:25:35,10:25:35,S0078,7
R049_T05,10:30:03,10:30:03,S0079,8
R049_T05,10:35:13,10:35:13,S0080,9
R049_T05,10:40:32,10:40:32,S0081,10
R049_T05,10:43:33,10:43:33,S0082,11
R049_T05,10:48:04,10:48:04,S0083,12
R049_T05,10:51:33,10:51:33,S0084,13
R049_T05,10:55:42,10:55:42,S0085,14
R049_T05,10:59:16,10:59:16,S0086,15
R049_T06,11:00:00,11:00:00,S0072,1
R049_T06,11:05:18,11:05:18,S0073,2
R049_T06,11:09:36,11:09:36,S0074,3
R049_T06,11:14:45,11:14:45,S0075,4
R049_T06,11:20:13,11:20:13,S0076,5
R049_T06,11:24:20,11:24:20,S0077,6
R049_T06,11:29:50,11:29:50,S0078,7
R049_T06,11:32:58,11:32:58,S0079,8
R049_T06,11:38:33,11:38:33,S0080,9
R049_T06,11:41:52,11:41:52,S0081,10
R049_T06,11:45:17,11:45:17,S0082,11
R049_T06,11:50:31,11:50:31,S0083,12
R049_T06,11:54:53,11:54:53,S0084,13
R049_T06,11:58:13,11:58:13,S0085,14
R049_T06,12:01:51,12:01:51,S0086,15
R050_T01,06:00:00,06:00:00,S0068,1
R050_T01,06:03:17,06:03:17,S0069,2
R050_T01,06:06:18,06:06:18,S0070,3
R050_T01,06:09:52,06:09:52,S0071,4
R050_T01,06:13:57,06:13:57,S0072,5
R050_T01,06:19:22,06:19:22,S0073,6
R050_T01,06:22:53,06:22:53,S0074,7
R050_T01,06:27:31,06:27:31,S0075,8
R050_T01,06:33:03,06:33:03,S0076,9
R050_T01,06:36:26,06:36:26,S0077,10
R050_T01,06:40:35,06:40:35,S0078,11
R050_T01,06:46:02,06:46:02,S0079,12
R050_T01,06:50:26,06:50:26,S0080,13
R050_T01,06:54:26,06:54:26,S0081,14
R050_T02,07:00:00,07:00:00,S0068,1
R050_T02,07:04:19,07:04:19,S0069,2
R050_T02,07:08:54,07:08:54,S0070,3
R050_T02,07:12:07,07:12:07,S0071,4
R050_T02,07:17:35,07:17:35,S0072,5
R050_T02,07:23:01,07:23:01,S0073,6
R050_T02,07:27:19,07:27:19,S0074,7
R050_T02,07:30:46,07:30:46,S0075,8
R050_T02,07:36:12,07:36:12,S0076,9
R050_T02,07:39:49,07:39:49,S0077,10
R050_T02,07:44:54,07:44:54,S0078,11
R050_T02,07:48:07,07:48:07,S0079,12
R050_T02,07:52:37,07:52:37,S0080,13
R050_T02,07:57:58,07:57:58,S0081,14
R050_T03,08:00:00,08:00:00,S0068,1
R050_T03,08:04:05,08:04:05,S0069,2
R050_T03,08:07:31,08:07:31,S0070,3
R050_T03,08:12:48,08:12:48,S0071,4
R050_T03,08:16:59,08:16:59,S0072,5
R050_T03,08:22:28,08:22:28,S0073,6
R050_T03,08:28:04,08:28:04,S0074,7
R050_T03,08:31:16,08:31:16,S0075,8
R050_T03,08:34:40,08:34:40,S0076,9
R050_T03,08:39:15,08:39:15,S0077,10
R050_T03,08:43:17,08:43:17,S0078,11
R050_T03,08:47:54,08:47:54,S0079,12
R050_T03,08:52:25,08:52:25,S0080,13
R050_T03,08:57:54,08:57:54,S0081,14
R050_T04,09:00:00,09:00:00,S0068,1
R050_T04,09:03:09,09:03:09,S0069,2
R050_T04,09:07:28,09:07:28,S0070,3
R050_T04,09:13:08,09:13:08,S0071,4
R050_T04,09:17:15,09:17:15,S0072,5
R050_T04,09:22:33,09:22:33,S0073,6
R050_T04,09:26:44,09:26:44,S0074,7
R050_T04,09:30:59,09:30:59,S0075,8
R050_T04,09:34:06,09:34:06,S0076,9
R050_T04,09:38:37,09:38:37,S0077,10
R050_T04,09:42:15,09:42:15,S0078,11
R050_T04,09:47:38,09:47:38,S0079,12
R050_T04,09:53:08,09:53:08,S0080,13
R050_T04,09:58:35,09:58:35,S0081,14
R050_T05,10:00:00,10:00:00,S0068,1
R050_T05,10:05:30,10:05:30,S0069,2
R050_T05,10:10:37,10:10:37,S0070,3
R050_T05,10:15:09,10:15:09,S0071,4
R050_T05,10:20:45,10:20:45,S0072,5
R050_T05,10:24:01,10:24:01,S0073,6
R050_T05,10:27:38,10:27:38,S0074,7
R050_T05,10:30:47,10:30:47,S0075,8
R050_T05,10:35:16,10:35:16,S0076,9
R050_T05,10:40:24,10:40:24,S0077,10
R050_T05,10:44:34,10:44:34,S0078,11
R050_T05,10:47:51,10:47:51,S0079,12
R050_T05,10:52:17,10:52:17,S0080,13
R050_T05,10:57:39,10:57:39,S0081,14
R050_T06,11:00:00,11:00:00,S0068,1
R050_T06,11:04:33,11:04:33,S0069,2
R050_T06,11:09:37,11:09:37,S0070,3
R050_T06,11:14:49,11:14:49,S0071,4
R050_T06,11:20:00,11:20:00,S0072,5
R050_T06,11:23:38,11:23:38,S0073,6
R050_T06,11:27:12,11:27:12,S0074,7
R050_T06,11:31:32,11:31:32,S0075,8
R050_T06,11:36:51,11:36:51,S0076,9
R050_T06,11:41:14,11:41:14,S0077,10
R050_T06,11:44:48,11:44:48,S0078,11
R050_T06,11:50:10,11:50:10,S0079,12
R050_T06,11:53:10,11:53:10,S0080,13
R050_T06,11:56:43,11:56:43,S0081,14
